name,targets,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
cycle_2021-10-03 02.54.36_58260.46,0,82.24815618,468.2812857,76.54807,1120.875,107.5963003,4.852814625,0.856296152,416.6785107,4421.868279,0.527996897,3.959327021,9.040822678,784.0680313,9.161784521,7.210305839,6913.362963,65.16575161,37.08198775,266.1235739,33.70898607,53.04557686,48.63396264,297.2374089,15.93762691,36.46393058,28.4819751,3.219045008
cycle_2021-10-03 03.28.25_58258.73,0,92.2637564,1924.56263,120.7276,3509.625,90.9199429,159.7954948,0.741501466,290.9040973,5455.755349,0.589127191,3.949498641,8.987707518,929.2572922,9.113487417,7.06483031,8060.039917,63.47926498,37.39534728,266.9916286,37.93639207,50.58465408,50.03352591,296.351364,17.06998366,37.1096869,33.86904351,3.902117768
cycle_2021-10-03 05.08.53_58257.02,0,91.69962796,2545.462051,135.4355,3554.906,93.2953755,107.6045435,0.89610421,33.5160566,5768.79101,0.03708283,3.944527484,8.747121839,913.0177803,8.871313835,7.559198635,7715.106253,66.18374978,40.22110185,274.066253,29.82121552,56.26246084,51.35881711,297.1564169,13.47799008,35.82044418,30.4612739,3.570986903
cycle_2021-10-03 05.44.07_58255.3,0,92.40582228,2125.484428,124.8502,3479.438,122.9194716,49.10964883,0.881024479,300.9184773,5871.456187,0.64932067,4.27104647,8.930333062,930.2686805,9.054500307,7.438205086,7564.309696,66.43203245,39.6669555,272.9075653,43.99276603,62.39696636,52.65666498,297.5767179,19.31612538,38.1277323,30.14131264,3.692427563
cycle_2021-10-03 06.16.36_58253.57,0,91.47748532,174.07035,82.89921,427.875,102.8711681,63.80913729,0.871684878,224.996652,5295.939582,0.613809573,4.595266366,8.979970892,922.0876776,9.104276743,7.540206106,7676.956672,67.38133057,40.34846919,267.3730202,34.64935918,62.73004578,54.2642086,296.8081991,20.67938985,39.19384968,30.17636771,3.619279412
cycle_2021-10-03 06.49.13_58251.84,0,97.12540106,1743.211784,129.14,3373.125,111.3948521,66.41167208,0.879298478,123.2411383,6882.548533,0.188050414,3.949215729,8.914988625,1035.335321,9.042562714,7.542325106,8463.506326,67.24849334,40.8112794,266.3284968,23.9072264,56.36828473,56.89508854,295.1043888,22.04698748,40.09570133,33.28378679,4.066708909
cycle_2021-10-03 07.22.12_58250.1,0,90.11041588,3124.382325,191.4259,5122.031,131.1225705,55.55844661,0.840462977,301.6401066,6253.210281,0.584530982,3.954357468,9.091192782,1025.229508,9.218226273,7.299006227,8546.107236,66.34655693,40.09595326,269.2131278,41.61690287,42.86532827,48.7879432,298.8090064,26.30009291,42.1675641,34.67894234,4.148741938
cycle_2021-10-03 07.55.29_58248.36,0,91.79404987,2553.909929,154.8789,4579.313,118.4074022,75.45407087,0.866187191,247.6481367,6488.615873,0.581462638,3.983850142,9.066624216,993.8858913,9.193844588,7.226878738,8419.249712,65.51629052,39.75925843,266.8816014,37.54437886,48.2212895,50.04038484,296.7313189,29.05407826,43.91570981,34.54295702,4.064255068
cycle_2021-10-03 08.28.40_58246.63,0,77.1984419,1819.337362,85.79623,3281.25,136.1725641,65.57068484,0.838129051,265.4793612,7511.647596,0.675761402,3.972695826,8.988489217,1076.533107,9.118204268,6.954849624,9411.9377,62.49923581,37.20267977,265.3808431,45.08089557,42.32353223,48.1983593,299.7926856,32.88186637,46.09858758,40.03304434,4.57096251
cycle_2021-10-03 09.06.29_58245.09,0,91.01619335,50.96876667,84.12489,257.9063,133.9591158,46.54277417,0.804539026,348.5609328,5842.930031,0.597212675,4.011987193,8.59970488,851.5664679,8.720032747,7.160057804,7322.571403,61.5109278,33.88451978,267.1871526,47.8335076,57.49597966,50.12223552,298.1223693,36.94480611,48.9462738,30.50379806,3.534620611
cycle_2021-10-03 09.41.06_58243.38,0,91.93405083,2303.747777,99.16708,3980.156,101.3022818,94.20397398,0.82070513,213.2444552,5878.711409,0.513196477,4.626196299,8.317251334,978.4673517,8.445349379,7.541660478,7740.40725,62.40661982,36.00781319,266.9664637,36.4928706,43.77843531,51.26796702,296.5422672,38.43611124,49.97047725,30.57637124,3.8455933
cycle_2021-10-03 10.15.18_58242.62,0,99.31053077,687.290725,100.4485,1527.094,114.3544076,69.42282291,0.890805618,190.1917299,5572.91819,0.340469519,4.591555944,9.052421699,927.3986413,9.177207965,7.103435727,7827.715248,64.36885781,38.3253199,266.3137622,29.84897544,43.55664973,53.32933858,298.1256776,38.90417444,50.25203332,32.74213774,3.866900682
cycle_2021-10-03 11.07.57_58239.96,0,68.67997079,2504.680623,68.91555,2920.313,171.8114459,0.0,0.0,793.6378453,3901.095008,0.33018356,4.279330454,8.995703167,1107.664946,9.126507969,7.08618382,9375.560102,63.77000617,40.02351615,284.2192836,37.33866357,40.2507485,53.83343261,305.974366,38.1110244,49.55550358,39.33210823,4.624777104
cycle_2021-10-03 16.09.50_58238.29,0,67.65047688,2340.548694,92.48165,2785.781,159.7422722,0.0,0.0,627.4083677,4742.460278,0.560712868,4.295250229,8.988072325,1245.267879,9.122977579,7.367960496,10318.51562,66.19921268,37.76564693,288.1407921,17.63262678,58.55312849,53.61383569,306.7077518,6.934254005,31.95430742,41.40954914,4.995957234
cycle_2021-10-03 16.45.41_58236.57,0,86.95503629,3822.37901,189.6988,5937.094,142.1077914,112.4519557,0.808805583,258.6997192,7943.702815,0.518986896,4.294620593,8.941628445,1119.733154,9.072360032,7.058319806,9155.072978,63.14336387,38.59280086,301.412251,21.88741442,42.79884449,55.49719384,311.2924415,11.05849032,32.51835678,38.46156579,4.692531227
cycle_2021-10-03 17.19.31_58234.9,0,61.59040125,5261.709298,293.6571,6516.563,143.397161,63.10959035,0.857218102,374.5263055,6894.064615,0.678852789,4.31395494,8.963505408,1117.711449,9.09507107,7.559742425,8430.723401,67.76436749,40.48017589,286.1099969,21.06999118,55.05799125,57.46946664,307.5326755,15.52882586,34.29978901,33.15671527,4.377957542
cycle_2021-10-03 17.53.22_58233.19,0,74.35770816,3917.554301,274.3251,5742.188,99.51742088,101.3861097,0.835357616,330.5935363,5320.535806,0.666675407,4.311695716,9.035559885,917.6925457,9.160972763,7.329711463,7453.287752,66.21043898,37.40445297,291.2088087,33.49832335,45.14931883,58.8536736,304.2724154,19.47374759,36.41011562,30.21163241,3.699340213
cycle_2021-10-03 18.25.28_58231.51,0,77.249625,4845.805684,256.943,6157.594,127.895621,89.39542187,0.834595115,266.074391,7044.930315,0.588858151,4.31252866,8.995960301,1055.802972,9.124647451,7.430208283,8321.472957,66.83605839,39.43196192,284.4963365,47.02762849,41.68093323,60.68888038,305.2394994,24.29797519,39.01412852,33.43094639,4.206796185
cycle_2021-10-03 18.59.25_58229.82,0,79.87633496,3821.913112,233.4326,4593.75,49.03429406,396.6603034,0.260757723,-206.8168235,0.0,0.0,4.304998587,8.131746486,908.9982638,8.255903564,7.030667621,7800.133749,57.17938317,31.62866821,289.941373,55.96073436,66.53601461,61.1607186,306.7266708,29.07998987,41.58446932,33.0284819,3.847596208
cycle_2021-10-03 19.36.05_58228.13,0,96.31933519,4423.569625,236.5525,6323.625,122.0997696,81.27743578,0.867720889,221.4634796,6165.340561,0.611966474,4.330982363,9.013542049,1025.438339,9.142393238,7.996367009,7735.787549,72.08038196,41.30717316,287.8704441,24.98810825,70.81648445,63.04910919,305.9058704,31.22209242,42.99627458,28.86734648,3.786330249
cycle_2021-10-04 10.15.20_58226.41,0,112.8151182,3462.716128,203.5154,5056.406,91.40848236,169.4163361,0.689312919,21.92434314,6777.469045,0.005816273,4.161164755,7.851728858,875.3537203,7.972379916,7.997869249,6961.37037,62.69567924,34.29787029,270.0789319,28.79298467,70.00508681,47.14412385,306.0970441,2.46130803,28.00578632,25.95633845,3.24414535
cycle_2021-10-04 10.49.34_58224.69,0,108.2557007,2487.093867,219.4489,3939.469,72.23543523,140.8647227,0.832525859,160.6412503,3978.791269,0.670848316,5.881413796,7.206793907,831.9052746,7.323009145,8.83880959,5746.101785,63.2091606,34.87934673,276.2504961,45.8342517,50.24908465,47.93691561,296.5896407,5.498431295,29.63559901,19.74182961,2.828554484
cycle_2021-10-04 11.23.36_58222.97,0,97.65428118,126.0,87.46758,126.0,112.4796931,193.8270774,0.618865907,261.7257643,5941.216774,0.301006672,4.026187626,8.939269688,1148.600439,9.070750152,7.066325741,8880.088195,63.16821339,37.0353756,273.7300664,44.98101615,63.89648568,48.14591095,310.4654481,10.56935924,31.82343211,37.28419796,4.811949209
cycle_2021-10-04 11.57.27_58221.22,0,98.46757831,2518.516383,171.5367,4413.281,141.0154061,21.79297246,0.881992596,409.8731148,5961.388005,0.735552391,4.012344685,8.957102382,1111.408186,9.087811808,7.310442341,8876.171915,65.46825554,40.13628173,267.02616,38.17817348,71.06557952,51.37673526,298.6905854,18.98627317,34.87399268,35.93892868,4.493801129
cycle_2021-10-04 12.29.58_58219.5,0,102.777507,545.1051682,76.77091,1420.781,145.7723028,16.65388535,0.849455179,438.3190749,5993.516175,0.49129349,4.018251962,8.433729938,1036.692358,8.557402903,8.051233176,7995.788828,67.30713002,38.83191171,273.8979567,40.46895525,70.28398734,52.32991732,298.1866077,25.08109823,37.79416712,30.38509181,3.888672524
cycle_2021-10-04 13.02.19_58217.76,0,105.2104884,50.859375,89.02752,203.4375,64.04217165,24.25021159,0.794358317,278.2314141,2812.977241,0.558249173,4.606928742,8.304883358,953.5100986,8.429813965,7.659534862,7478.435992,63.51300838,37.52676503,273.7640185,45.82304813,38.92844583,53.36063524,297.50058,27.04610118,39.06498915,28.95546438,3.690184215
cycle_2021-10-04 13.36.06_58217.64,0,97.52092081,2056.722114,143.458,3587.719,122.1459526,78.21923122,0.872377507,212.1922775,6645.967084,0.535514037,4.418220901,7.067357282,802.5724581,7.172957051,9.468081892,5747.925695,65.35885266,33.45610366,266.7097309,40.1310748,69.84613,55.11814251,295.4582195,33.19287091,42.06727727,18.90877065,2.609963182
cycle_2021-10-04 14.09.35_58217.64,0,97.58193522,21.65625,96.88289,21.65625,76.16316153,0.0,0.0,121.2735323,3578.34156,0.471586156,3.988020187,8.070920217,933.0346813,8.194392788,7.69718105,7872.015038,61.42730657,36.8983382,276.4658602,42.85283524,57.59830431,52.00579941,294.6673358,37.16112652,44.65418103,31.04041461,3.636613345
cycle_2021-10-04 15.37.09_58212.59,0,98.82267312,2435.679709,158.3331,3713.063,118.0271604,114.0422497,0.838352306,274.8846385,6267.339835,0.484739739,3.995817234,8.909503855,1026.074446,9.037287202,7.767361427,7694.748757,69.19854189,40.83064092,268.2614342,28.37426588,65.3871096,48.97232703,298.2508456,30.74907276,42.87322151,29.47272035,3.914719927
cycle_2021-10-04 16.09.58_58210.89,0,100.1524777,422.6250409,101.5627,1290.844,100.1293844,62.28659743,0.878370674,287.840356,3904.814798,0.596884603,4.018503397,6.172922894,729.9188459,6.269307577,10.04530947,4531.582509,60.990188,29.92212174,266.7176215,39.65205941,57.07137057,51.0122036,297.2552738,35.15213454,44.33349708,13.8051224,2.202419094
cycle_2021-10-04 16.43.36_58209.18,0,105.1513376,143.2812667,87.80186,341.25,41.424749,34.14938423,0.772060954,78.03587487,2662.138158,0.472029557,4.043017148,5.195268782,536.5201284,5.279161767,10.25006711,4061.953952,53.3406072,26.5002902,267.4983597,51.7544205,61.69222858,50.41178275,265.6740488,39.36510591,46.48200234,11.81614958,1.552467756
cycle_2021-10-04 17.17.08_58208.14,0,105.4365171,19.6875,95.82436,19.6875,73.59965457,9.946987106,0.849058526,274.0942691,3226.3179,0.631685766,4.023915551,7.052248176,828.1604963,7.166916309,9.090153963,6403.620676,63.86951642,36.19150254,268.0540532,47.63595592,64.27886496,50.22839481,267.8091952,39.38249738,47.19638334,20.98231306,2.708433395
cycle_2021-10-04 17.50.32_58206.39,0,102.4701953,205.8164375,75.48955,660.1875,89.04497898,17.68857596,0.904041258,326.2084141,4106.285815,0.63397777,4.028196299,7.995365802,906.6139519,8.113113054,8.626314755,7425.700503,68.98369696,41.48555078,273.7123637,40.02714743,63.63440223,47.70386497,269.9101612,40.5822664,48.11633728,25.55429439,3.122977521
cycle_2021-10-04 18.21.40_58204.66,0,100.0403571,150.3750214,86.85476,595.2188,104.5412606,76.36087108,0.802880806,285.1620587,6004.850795,0.519975268,4.744330182,8.976924679,1052.885169,9.104876516,8.462443254,7897.913304,75.9409629,45.42678604,275.2426976,42.84790873,59.63146144,47.40960586,268.8439827,41.91661768,49.66522696,27.68851525,3.679886996
cycle_2021-10-04 18.50.47_58202.93,0,102.7994851,2003.473043,139.6696,3503.063,125.1490718,29.39152236,0.937443136,271.1557543,6050.903265,0.726955077,4.608616147,9.030186769,1239.816281,9.164594479,8.465800431,8322.142994,76.44436742,45.36957177,266.0550043,39.68766078,64.44943858,48.4231924,264.1670392,45.16128789,51.19084605,29.16562668,4.335602392
cycle_2021-10-04 19.32.13_58201.84,0,76.61580046,2311.794702,133.7084,4283.344,124.9131196,122.7343681,0.859223701,223.4912801,6333.75204,0.489263792,4.006178411,9.000582194,1044.461565,9.128653387,7.467902212,7777.486281,67.20206109,37.83159489,266.8060832,39.89094682,68.91328023,49.15207382,268.9943009,48.25751261,53.59039524,30.88825562,4.136193558
cycle_2021-10-04 20.04.58_58200.11,0,95.56189897,2923.450656,201.5097,5070.188,140.8387795,38.63941463,0.872648949,374.3291273,6287.787476,0.696326831,3.98967884,8.994496018,974.632273,9.119608922,6.993484552,8081.930723,62.9103706,34.53688232,266.867479,40.37795973,74.67086229,51.5363424,277.2706732,49.54735386,54.61071193,34.26534251,4.122112351
cycle_2021-10-04 20.39.42_58198.36,0,89.45530675,2952.877982,191.4259,4553.063,94.54597592,131.6851558,0.821549916,199.7413603,5205.830287,0.404454812,3.999964706,7.899103964,880.0437853,8.018807239,7.027728698,7267.52118,55.63257549,30.1190846,272.0418072,42.12321302,80.25745011,51.60340348,279.9420547,50.76195739,55.67558545,30.68055619,3.706656612
cycle_2021-10-04 21.17.56_58196.62,0,92.98449745,1214.078583,101.6741,2899.312,124.6205126,3.094464191,0.904269543,391.9374843,4924.946697,0.553411314,3.962542265,8.978548324,898.1103776,9.101536552,6.796923018,7573.86632,60.98401568,34.83019361,267.0182944,31.44804148,77.37268548,44.29781094,278.3891598,51.09936441,56.17661487,33.00918098,3.908851545
cycle_2021-10-04 21.54.01_58195.58,0,98.76316429,334.3593833,97.77428,787.5,131.941002,0.0,0.0,622.8911623,3018.524524,0.556734968,3.972386607,7.831836948,936.8723422,7.94997093,7.70578443,7039.13444,59.6628974,32.4636188,266.524448,49.05178817,40.751853,44.68041479,278.0789215,50.15524188,56.19540018,27.34112392,3.618916263
cycle_2021-10-04 22.29.37_58193.85,0,87.52160713,578.4375571,80.89359,1352.531,104.9947638,76.02898197,0.777669605,268.1373729,4957.615724,0.365042995,3.948545123,7.937223487,781.6405669,8.051917805,8.21830956,5884.899695,65.23132646,35.420946,280.8369658,38.55734849,98.3953119,45.03301244,281.2250662,49.90836798,55.9051889,21.22733421,2.820025477
cycle_2021-10-04 23.59.49_58192.15,0,98.6251605,2463.492019,241.9565,3915.844,79.7383328,71.97913523,0.879736827,263.639544,3386.815344,0.757198638,3.974972229,7.933667917,827.7211975,8.052422522,7.817063515,6941.424958,61.97824098,35.93066824,286.9967337,34.69524422,43.78896302,45.41632308,280.4768992,45.48642236,53.52601762,26.45489306,3.14299836
cycle_2021-10-05 00.42.21_58190.45,0,73.08535981,84.0,83.62347,152.9063,101.8120965,23.78867118,0.871170626,442.0176293,4036.885586,0.640703875,4.030478992,8.42328653,906.7290936,8.546745778,7.215095742,8099.223772,60.75250681,36.6386213,283.0430871,28.40215121,73.96032123,48.22470052,281.1105501,46.88810959,53.31447222,33.25153568,3.721032556
cycle_2021-10-05 01.19.33_58188.74,0,70.19957063,3987.909605,243.9064,5369.438,126.8328609,49.57545999,0.861160738,314.0568443,6103.437339,0.687435175,4.019806837,8.531823283,1042.774168,8.660865976,7.236840459,8766.251043,61.76670774,37.88495356,284.4370999,24.98063311,94.52521104,58.14770396,280.8075384,46.89148459,53.27835578,35.88156434,4.257502571
cycle_2021-10-05 01.54.57_58187.05,0,61.31087564,3831.633396,214.4349,5282.813,123.2116308,118.053868,0.752270771,252.9379445,6791.888316,0.481030317,4.045453374,8.679192786,1084.982169,8.811175675,7.283871053,8399.357489,63.23018775,38.31457847,291.7619214,30.99923198,45.45625976,50.25227553,281.6743846,54.809683,59.59484778,34.22474295,4.40395507
cycle_2021-10-05 02.30.14_58185.36,0,80.02414288,8.53125,88.0247,21.65625,132.6235355,0.0,0.0,507.1439718,4421.964653,0.544345087,4.04760286,8.535825998,614.8083625,8.645036183,5.321799612,5174.807893,45.63473024,25.45059512,280.2266754,73.69138129,36.03455117,48.89829027,280.7660162,55.88369849,61.46078422,28.770349,2.855945229
cycle_2021-10-05 03.15.26_58183.65,0,66.23580617,3522.654801,206.5238,4815.563,92.06601727,64.83653319,0.813086437,260.9697257,4732.438591,0.609826918,4.053277471,8.317710019,803.8011,8.435867056,7.33942119,7520.294824,61.03001823,36.4245173,284.2766526,78.93007859,91.15507012,66.15112384,280.6795925,46.28927869,54.42067014,30.35156287,3.236298054
cycle_2021-10-05 03.51.14_58181.95,0,74.95802011,4417.664794,187.4146,5027.532,113.5354166,16.83304581,0.839373047,281.9153022,5752.045645,0.585496375,4.024517304,8.50805025,1009.030674,8.64985668,7.258991406,8595.064378,61.82979709,36.0469606,285.2454852,41.90726071,73.29635381,64.38921359,280.652583,43.17350633,55.61601765,35.18639918,4.117403432
cycle_2021-10-05 04.36.34_58180.27,0,70.36568594,4271.553392,201.844,5886.563,164.9341608,0.0,0.0,336.9566153,7080.557054,0.69446716,4.040354229,9.03646863,1183.370298,9.172693101,7.121410089,9437.797565,64.3506363,36.63689809,280.4256849,35.6509026,40.2582028,52.02501513,280.7670908,37.53429141,50.41516721,39.33617797,4.90730837
cycle_2021-10-05 05.11.58_58178.57,0,69.64548792,4438.41106,245.3549,6389.25,136.9053957,71.89714187,0.827777427,250.7566031,6963.611299,0.461471636,4.017174089,9.044551939,1027.279415,9.174323861,6.847603543,8341.97003,61.91857454,36.35594787,286.7705164,39.88829212,39.56161379,52.65745221,281.0510861,35.83027167,48.34866282,36.20518501,4.449663724
cycle_2021-10-05 06.24.02_58176.9,0,61.0601747,2468.930023,105.5739,3262.875,137.6527757,0.0,0.0,495.9881607,4749.246984,0.734272144,4.014422544,8.900867026,1026.484871,9.028437298,7.119937924,8225.535376,63.35454468,39.06210483,280.9938136,40.10348874,48.35483313,52.44461816,280.4235128,40.75632226,50.26138415,34.26058713,4.259239142
cycle_2021-10-05 07.01.57_58175.2,0,77.31531749,4085.29543,241.6223,5763.187,132.5761663,47.47168456,0.890708648,298.6305729,6142.287337,0.736631843,4.022975561,8.948278856,1039.472188,9.07662184,7.250642656,8802.313221,64.90523273,40.0335067,275.6055958,53.66559321,83.00483961,67.25917233,277.8306002,42.70135538,50.87649874,35.87663955,4.227060221
cycle_2021-10-05 07.37.06_58173.51,0,89.15009092,5023.887833,249.4219,6322.969,121.2886719,23.77729988,0.915335689,372.5940181,5965.589964,0.824319551,4.037186353,9.002978827,968.5496883,9.129230024,7.031134565,8761.554617,63.29459612,39.20798816,292.8335728,48.43470801,87.81667375,92.21613917,281.0801509,43.68194833,51.05825811,36.82191065,4.066870903
cycle_2021-10-05 08.14.19_58171.81,0,53.70621342,33.96095,114.8221,207.375,124.8990267,0.0,0.0,316.04997,5524.227799,0.396538515,4.064740454,8.766623307,901.9077695,8.888303202,8.352886009,6407.818288,73.26448808,41.73381457,266.4471207,35.6872144,63.67565669,57.19094961,278.2098489,44.12859614,50.40446098,22.76504817,3.204010942
cycle_2021-10-05 08.46.23_58170.07,0,72.98781683,285.304725,82.67637,643.1249,65.99055772,75.1193827,0.798320796,251.884224,3416.431157,0.51678752,4.08043169,8.877186439,587.0719084,8.988002034,7.052918154,5767.04926,62.64745654,35.52606843,265.7628706,37.95039141,48.96268592,55.94046589,275.2373909,43.30340001,49.28193263,24.32807888,2.471877392
cycle_2021-10-05 09.31.09_58168.19,0,16.38763749,102.046875,76.60378,438.375,100.262099,0.0,0.0,463.6388833,3654.935171,0.5337715,4.046428211,8.602591372,819.0294518,8.721751112,8.225227505,6870.042195,70.75133833,40.78996226,265.4275047,34.23752598,54.01893292,51.04288181,269.3916311,41.44160502,48.65936585,24.82261845,2.944701106
cycle_2021-10-05 10.00.11_58166.57,0,88.60110862,2650.97057,139.2796,3891.563,84.5447442,43.18149693,0.871143583,237.4215632,4500.401795,0.66092729,4.058619006,8.745800683,796.1153333,8.8643125,8.118620571,7131.508202,71.00349385,42.07622077,270.9763137,41.07452681,58.25581831,56.6113462,270.8112457,41.48846254,48.0904504,25.96963331,2.898784558
cycle_2021-10-05 12.49.37_58165.65,0,95.17671412,2552.709413,84.57057,2750.344,91.8770224,0.0,0.0,287.5963886,3721.577589,0.664430036,4.057016622,8.592260745,943.1530374,8.71549204,9.693376618,6842.539204,83.31411312,49.82873529,265.3528893,31.60500734,36.11139514,61.18323992,265.6875088,23.61264513,36.79101777,20.87910451,2.880430637
cycle_2021-10-05 13.24.09_58163.9,0,94.31317673,945.7383531,105.4625,2068.5,99.56964634,7.143553648,0.912758915,338.0658058,3872.47065,0.687817655,4.08506057,8.416177502,812.5602093,8.539405302,7.2350067,6655.393199,61.29736947,37.13866265,266.7013481,28.60044405,49.79967039,51.84469706,271.2545058,25.73578188,37.19594538,26.27967184,2.90984916
cycle_2021-10-05 14.10.18_58161.97,0,61.16280223,161.4375,122.5103,492.1875,132.8011307,0.0,0.0,290.9099711,6464.976175,0.775215447,4.02481392,8.747725169,1266.994509,8.88327919,8.300510314,10169.89717,72.4440837,42.0523688,271.9952361,34.82771034,58.33236059,50.7741964,288.7200726,23.42889119,36.29258452,36.70847304,4.53711534
cycle_2021-10-05 14.39.41_58160.39,0,73.22392764,448.1093917,88.9161,1057.219,141.2268492,44.22456375,0.780996838,510.3952228,6436.082879,0.43120141,4.048383039,9.103547068,1034.657707,9.232088184,6.524451673,9974.762011,59.38280514,36.97834353,266.4556217,60.78133695,62.35311636,52.5606525,289.5986996,23.5790938,36.86218594,45.14645724,4.679021274
cycle_2021-10-05 15.15.53_58158.68,0,79.21984932,5040.481075,259.7843,6901.125,146.1564849,42.72865576,0.843605125,327.1649782,7146.089252,0.702676578,4.053266882,9.049252275,1103.555467,9.178604965,7.578035536,9043.704641,68.53318135,41.78831521,265.8566422,67.35208048,69.50179579,53.88566085,289.3799764,31.17132612,39.82705226,35.57739134,4.318051304
cycle_2021-10-05 15.50.59_58156.93,0,87.89990408,1103.813,126.1873,1103.813,102.6697454,35.23846015,0.847481571,125.2471076,5862.740805,0.119387959,4.061905286,8.84408522,714.5396023,8.958440308,8.094349178,6568.731567,71.45730123,40.46515419,264.9814297,72.34622343,76.07591761,55.00592909,286.6868364,36.39502474,42.54740061,24.16144031,2.617676788
cycle_2021-10-05 17.26.57_58153.48,1,79.13469029,2050.386866,162.7343,3046.313,131.5619459,0.0,0.0,435.8974155,2952.531018,0.676911822,4.050783283,8.712564793,1280.16153,8.848316142,9.329301893,9151.361194,81.2465683,50.18094111,264.9085165,40.19321409,59.36993535,68.28015532,283.9778887,35.19747613,43.62383457,29.04951244,4.056537842
cycle_2021-10-05 17.58.03_58151.71,1,81.15786626,3904.443891,252.2632,5293.313,160.2529284,0.0,0.0,483.8043933,5495.593925,0.808436698,4.06004339,9.128016171,1372.415521,9.265804479,8.220518836,10247.99533,75.05742018,45.32160911,266.2467028,43.12357973,69.12290123,51.79828321,293.5084067,36.82792344,43.72044667,36.90098536,4.939313885
cycle_2021-10-05 18.29.23_58151.64,1,103.0096457,4901.701269,293.4343,8196.563,161.7293833,11.57988153,0.89058123,250.0876023,8153.165912,0.646054155,4.063586792,8.857162271,1411.152306,8.997394933,8.292574949,10256.13182,73.43263277,45.238912,265.1253396,41.28881895,58.07324648,53.32727575,292.2683373,38.65977135,44.46208345,36.59721525,5.027078189
cycle_2021-10-05 21.17.20_58148.26,1,106.9073847,3511.383338,239.3938,5012.438,109.2313005,99.7166411,0.840880927,228.6475379,5652.252687,0.422572781,4.007591273,9.069856409,877.4567946,9.192507849,6.842313327,7476.618903,62.09370631,35.08991976,276.7280008,44.54598472,45.59716394,45.50992985,309.2674066,20.76424346,34.45046311,32.51711991,3.804825366
cycle_2021-10-06 01.27.48_58147.27,1,108.4464362,3079.403044,235.3825,5139.75,119.6963924,38.31189021,0.922768904,400.12202,5395.058058,0.840835153,3.981385714,9.003651458,877.8759903,9.126623351,6.631906319,8550.853838,59.61395479,34.64863665,278.4178253,49.11655262,74.32475331,41.76236244,300.5090122,7.950439864,27.07471234,38.27383431,3.923934052
cycle_2021-10-06 01.48.04_58146.51,1,101.9850551,2318.977685,125.1845,3879.75,130.2260419,47.54814367,0.835883071,197.2629711,7360.652178,0.288956212,4.040864972,9.094260321,949.5571991,9.222706697,6.495175704,8905.21633,59.06555157,34.84941064,266.995699,50.22625769,71.80292743,42.52622688,293.1711633,13.19165688,28.38369147,40.52907457,4.297812504
cycle_2021-10-06 02.50.54_58146.3,1,100.923327,3214.079429,198.167,5148.281,134.094973,87.94600404,0.818719214,347.615476,6806.099764,0.677523942,4.021467193,8.99500302,1058.252175,9.124375047,6.468344227,9139.783224,58.19587246,34.5692866,266.0437675,31.53905108,68.1367446,42.3903987,295.6665042,19.01218448,32.25943423,41.97126563,4.852524349
cycle_2021-10-06 04.26.17_58145.05,1,108.7667563,2231.015466,117.3848,3146.719,133.5877652,142.9385655,0.782485845,224.010107,7924.090806,0.42998882,4.030365859,9.008463171,1039.520013,9.136980103,6.700244648,8817.304031,60.35577099,35.30959253,266.3480104,28.93131446,74.97592306,46.98213584,298.2311712,25.81034008,36.37693755,39.13111052,4.59237263
cycle_2021-10-06 06.07.59_58143.29,1,111.0655265,3343.836377,187.1918,4922.531,131.1641124,61.91971011,0.826014178,292.7382126,6472.870585,0.571716959,4.025996317,8.982824326,1106.489697,9.112424284,7.481585298,8355.719267,67.18854112,39.87031524,267.5126383,32.62625979,62.3635566,50.08240949,296.2314018,33.82673276,40.28114722,33.16504422,4.3797854
cycle_2021-10-06 07.45.59_58142.11,1,113.5741625,4355.545617,308.8107,6206.813,126.7455931,56.27609576,0.852355485,285.1489622,6139.375381,0.480773055,4.02002416,8.501340138,990.4971121,8.625559517,7.149532419,7550.787271,60.77888338,33.58277344,267.6751349,24.23456936,56.26064355,53.01070432,300.0718676,36.37248273,42.47485188,31.40706489,4.107756542
cycle_2021-10-06 09.51.21_58141.18,1,74.48914634,374.9648688,110.978,990.9376,116.4956048,34.87196387,0.804266711,272.4906237,5129.257588,0.30389282,4.007276288,8.577126513,987.789612,8.704616394,6.982942243,8393.238052,59.85831944,37.08848269,265.6054455,13.63583302,58.89945104,54.43160121,303.3989741,31.25591858,40.8341476,35.68986234,4.187256192
cycle_2021-10-06 10.16.07_58140.38,1,87.69302663,4453.594787,285.9689,6919.5,123.9777208,74.80799511,0.820626038,222.6078519,6996.202424,0.595027648,4.019306254,9.053944789,896.4444209,9.178116913,6.941705431,7263.749856,62.87785882,35.94344786,276.1787446,25.82051615,57.30776994,56.25639169,298.9198153,35.48037894,42.06418325,31.27741931,3.837057369
cycle_2021-10-06 10.45.25_58139.42,1,88.47040652,3837.641359,318.4489,5125.969,98.85518073,59.50890137,0.805973241,249.7843556,4822.130014,0.593853442,4.036144909,8.565876544,839.3071588,8.685770218,7.182431426,7319.205659,61.53216443,36.56598593,275.3887348,31.5776318,58.66896297,57.45069133,236.1755301,40.39613835,44.41768054,30.3140547,3.474452409
